selection_rank_global,selection_rank_within_split,tile_id,city_id,city_name,split,tile_row,tile_col,row_offset,col_offset,tile_size,stride,source_width_pixels,source_height_pixels,source_pixel_count,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction_all_pixels,valid_fraction_source_pixels,ignore_pixel_count,ignore_fraction_source_pixels,conflict_pixel_count,conflict_fraction_source_pixels,buildings_pixel_count,buildings_fraction_valid,buildings_fraction_source_pixels,roads_pixel_count,roads_fraction_valid,roads_fraction_source_pixels,vegetation_pixel_count,vegetation_fraction_valid,vegetation_fraction_source_pixels,bare_land_pixel_count,bare_land_fraction_valid,bare_land_fraction_source_pixels,water_pixel_count,water_fraction_valid,water_fraction_source_pixels,support_1_pixel_count,support_1_fraction_valid,support_2_pixel_count,support_2_fraction_valid,support_3_pixel_count,support_3_fraction_valid,provenance_1_pixel_count,provenance_2_pixel_count,provenance_3_pixel_count,provenance_4_pixel_count,provenance_5_pixel_count,provenance_6_pixel_count,provenance_7_pixel_count,bounds_left,bounds_bottom,bounds_right,bounds_top,crs,source_sar_path,source_semantic_path,source_validity_path,source_provenance_path,source_support_path,source_conflict_path,coverage_eligible,rule_buildings,rule_roads,rule_bare_land,rule_water,selected,selection_reason,rejection_reason,image_path,semantic_mask_path,validity_mask_path,provenance_mask_path,support_mask_path,conflict_mask_path,materialization_status
762,762,DE11_r007_c002,DE11,Hamburg,train,7,2,1792,512,256,256,256,256,65536,0,0.0,44169,0.6739654541015625,0.6739654541015625,21367,0.3260345458984375,9020,0.13763427734375,1118,0.0253118703162851,0.017059326171875,1709,0.0386922955013697,0.0260772705078125,37475,0.848445742489076,0.5718231201171875,28,0.0006339287735742,0.00042724609375,3839,0.0869161629196948,0.0585784912109375,1294,0.029296565464466,35979,0.8145758337295388,6896,0.1561276008059951,1294,0,1015,0,34340,624,6896,555954.3640108273,5928557.951124841,558514.3640108273,5931117.951124841,EPSG:32632,data\processed\sar\DE11_Hamburg\DE11_Hamburg_S1_VV_VH.tif,data\interim\labels_v3\fused\DE11\DE11_v3_semantic.tif,data\interim\labels_v3\fused\DE11\DE11_v3_validity.tif,data\interim\labels_v3\fused\DE11\DE11_v3_provenance.tif,data\interim\labels_v3\fused\DE11\DE11_v3_support_count.tif,data\interim\labels_v3\fused\DE11\DE11_v3_source_conflict.tif,True,False,False,False,True,True,water>=0.050000,,data\processed\dataset_v3\tiles\train\DE11_Hamburg\images\DE11_r007_c002_image.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\semantic_masks\DE11_r007_c002_semantic.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\validity_masks\DE11_r007_c002_validity.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\provenance_masks\DE11_r007_c002_provenance.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\support_masks\DE11_r007_c002_support.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\conflict_masks\DE11_r007_c002_conflict.tif,PASS
763,763,DE11_r007_c003,DE11,Hamburg,train,7,3,1792,768,256,256,256,256,65536,0,0.0,27576,0.4207763671875,0.4207763671875,37960,0.5792236328125,8682,0.132476806640625,8146,0.2954017986655062,0.124298095703125,5064,0.1836379460400348,0.0772705078125,10653,0.3863141862489121,0.1625518798828125,0,0.0,0.0,3713,0.1346460690455468,0.0566558837890625,6442,0.2336089353060632,12383,0.4490498984624311,8751,0.3173411662315056,6442,0,4874,0,6773,736,8751,558514.3640108273,5928557.951124841,561074.3640108273,5931117.951124841,EPSG:32632,data\processed\sar\DE11_Hamburg\DE11_Hamburg_S1_VV_VH.tif,data\interim\labels_v3\fused\DE11\DE11_v3_semantic.tif,data\interim\labels_v3\fused\DE11\DE11_v3_validity.tif,data\interim\labels_v3\fused\DE11\DE11_v3_provenance.tif,data\interim\labels_v3\fused\DE11\DE11_v3_support_count.tif,data\interim\labels_v3\fused\DE11\DE11_v3_source_conflict.tif,True,True,True,False,True,True,buildings>=0.075000+roads>=0.075000+water>=0.050000,,data\processed\dataset_v3\tiles\train\DE11_Hamburg\images\DE11_r007_c003_image.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\semantic_masks\DE11_r007_c003_semantic.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\validity_masks\DE11_r007_c003_validity.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\provenance_masks\DE11_r007_c003_provenance.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\support_masks\DE11_r007_c003_support.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\conflict_masks\DE11_r007_c003_conflict.tif,PASS
764,764,DE11_r007_c004,DE11,Hamburg,train,7,4,1792,1024,256,256,256,256,65536,0,0.0,33116,0.50531005859375,0.50531005859375,32420,0.49468994140625,5464,0.0833740234375,4825,0.1456999637637396,0.0736236572265625,4637,0.140022949631598,0.0707550048828125,1355,0.0409167773885735,0.0206756591796875,0,0.0,0.0,22299,0.6733603092160889,0.3402557373046875,4475,0.1351310544751781,8461,0.2554958328300519,20180,0.6093731126947699,4475,0,3645,0,4777,39,20180,561074.3640108273,5928557.951124841,563634.3640108273,5931117.951124841,EPSG:32632,data\processed\sar\DE11_Hamburg\DE11_Hamburg_S1_VV_VH.tif,data\interim\labels_v3\fused\DE11\DE11_v3_semantic.tif,data\interim\labels_v3\fused\DE11\DE11_v3_validity.tif,data\interim\labels_v3\fused\DE11\DE11_v3_provenance.tif,data\interim\labels_v3\fused\DE11\DE11_v3_support_count.tif,data\interim\labels_v3\fused\DE11\DE11_v3_source_conflict.tif,True,True,True,False,True,True,buildings>=0.075000+roads>=0.075000+water>=0.050000,,data\processed\dataset_v3\tiles\train\DE11_Hamburg\images\DE11_r007_c004_image.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\semantic_masks\DE11_r007_c004_semantic.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\validity_masks\DE11_r007_c004_validity.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\provenance_masks\DE11_r007_c004_provenance.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\support_masks\DE11_r007_c004_support.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\conflict_masks\DE11_r007_c004_conflict.tif,PASS
765,765,DE11_r007_c005,DE11,Hamburg,train,7,5,1792,1280,256,256,256,256,65536,0,0.0,29285,0.4468536376953125,0.4468536376953125,36251,0.5531463623046875,8795,0.1342010498046875,8344,0.284924022537135,0.1273193359375,5073,0.1732286153320812,0.0774078369140625,2879,0.0983097148710944,0.0439300537109375,0,0.0,0.0,12989,0.4435376472596892,0.1981964111328125,4520,0.1543452279323885,15265,0.5212566160150247,9500,0.3243981560525866,4520,0,7455,0,7696,114,9500,563634.3640108273,5928557.951124841,566194.3640108273,5931117.951124841,EPSG:32632,data\processed\sar\DE11_Hamburg\DE11_Hamburg_S1_VV_VH.tif,data\interim\labels_v3\fused\DE11\DE11_v3_semantic.tif,data\interim\labels_v3\fused\DE11\DE11_v3_validity.tif,data\interim\labels_v3\fused\DE11\DE11_v3_provenance.tif,data\interim\labels_v3\fused\DE11\DE11_v3_support_count.tif,data\interim\labels_v3\fused\DE11\DE11_v3_source_conflict.tif,True,True,True,False,True,True,buildings>=0.075000+roads>=0.075000+water>=0.050000,,data\processed\dataset_v3\tiles\train\DE11_Hamburg\images\DE11_r007_c005_image.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\semantic_masks\DE11_r007_c005_semantic.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\validity_masks\DE11_r007_c005_validity.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\provenance_masks\DE11_r007_c005_provenance.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\support_masks\DE11_r007_c005_support.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\conflict_masks\DE11_r007_c005_conflict.tif,PASS
766,766,DE11_r007_c007,DE11,Hamburg,train,7,7,1792,1792,256,256,256,256,65536,0,0.0,39673,0.6053619384765625,0.6053619384765625,25863,0.3946380615234375,2073,0.0316314697265625,4373,0.1102260983540443,0.0667266845703125,3472,0.0875154387114662,0.052978515625,12339,0.3110175686234971,0.1882781982421875,0,0.0,0.0,19489,0.4912408943109924,0.2973785400390625,6185,0.1558994782345676,32465,0.8183147228593753,1023,0.025785798906057,6185,0,174,0,32253,38,1023,568754.3640108273,5928557.951124841,571314.3640108273,5931117.951124841,EPSG:32632,data\processed\sar\DE11_Hamburg\DE11_Hamburg_S1_VV_VH.tif,data\interim\labels_v3\fused\DE11\DE11_v3_semantic.tif,data\interim\labels_v3\fused\DE11\DE11_v3_validity.tif,data\interim\labels_v3\fused\DE11\DE11_v3_provenance.tif,data\interim\labels_v3\fused\DE11\DE11_v3_support_count.tif,data\interim\labels_v3\fused\DE11\DE11_v3_source_conflict.tif,True,True,True,False,True,True,buildings>=0.075000+roads>=0.075000+water>=0.050000,,data\processed\dataset_v3\tiles\train\DE11_Hamburg\images\DE11_r007_c007_image.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\semantic_masks\DE11_r007_c007_semantic.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\validity_masks\DE11_r007_c007_validity.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\provenance_masks\DE11_r007_c007_provenance.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\support_masks\DE11_r007_c007_support.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\conflict_masks\DE11_r007_c007_conflict.tif,PASS
767,767,DE11_r007_c008,DE11,Hamburg,train,7,8,1792,2048,256,256,256,256,65536,0,0.0,33878,0.516937255859375,0.516937255859375,31658,0.483062744140625,6400,0.09765625,7068,0.2086309699510006,0.10784912109375,4890,0.1443414605348603,0.074615478515625,10491,0.3096699923254029,0.1600799560546875,8287,0.2446130232008973,0.1264495849609375,3142,0.0927445539878387,0.047943115234375,7614,0.2247476238266721,22995,0.6787590766869355,3269,0.0964932994863923,7614,0,2074,0,20737,184,3269,571314.3640108273,5928557.951124841,573874.3640108273,5931117.951124841,EPSG:32632,data\processed\sar\DE11_Hamburg\DE11_Hamburg_S1_VV_VH.tif,data\interim\labels_v3\fused\DE11\DE11_v3_semantic.tif,data\interim\labels_v3\fused\DE11\DE11_v3_validity.tif,data\interim\labels_v3\fused\DE11\DE11_v3_provenance.tif,data\interim\labels_v3\fused\DE11\DE11_v3_support_count.tif,data\interim\labels_v3\fused\DE11\DE11_v3_source_conflict.tif,True,True,True,True,True,True,buildings>=0.075000+roads>=0.075000+bare_land>=0.005000+water>=0.050000,,data\processed\dataset_v3\tiles\train\DE11_Hamburg\images\DE11_r007_c008_image.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\semantic_masks\DE11_r007_c008_semantic.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\validity_masks\DE11_r007_c008_validity.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\provenance_masks\DE11_r007_c008_provenance.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\support_masks\DE11_r007_c008_support.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\conflict_masks\DE11_r007_c008_conflict.tif,PASS
768,768,DE11_r007_c010,DE11,Hamburg,train,7,10,1792,2560,256,256,256,256,65536,0,0.0,38934,0.594085693359375,0.594085693359375,26602,0.405914306640625,3833,0.0584869384765625,5220,0.1340730466944059,0.07965087890625,3594,0.0923100631838495,0.054840087890625,30069,0.7723069810448451,0.4588165283203125,0,0.0,0.0,51,0.0013099090768993,0.0007781982421875,4204,0.1079776031232341,27299,0.7011609390250167,7431,0.1908614578517491,4204,0,2922,0,23991,386,7431,576434.3640108273,5928557.951124841,578994.3640108273,5931117.951124841,EPSG:32632,data\processed\sar\DE11_Hamburg\DE11_Hamburg_S1_VV_VH.tif,data\interim\labels_v3\fused\DE11\DE11_v3_semantic.tif,data\interim\labels_v3\fused\DE11\DE11_v3_validity.tif,data\interim\labels_v3\fused\DE11\DE11_v3_provenance.tif,data\interim\labels_v3\fused\DE11\DE11_v3_support_count.tif,data\interim\labels_v3\fused\DE11\DE11_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE11_Hamburg\images\DE11_r007_c010_image.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\semantic_masks\DE11_r007_c010_semantic.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\validity_masks\DE11_r007_c010_validity.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\provenance_masks\DE11_r007_c010_provenance.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\support_masks\DE11_r007_c010_support.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\conflict_masks\DE11_r007_c010_conflict.tif,PASS
769,769,DE11_r008_c000,DE11,Hamburg,train,8,0,2048,0,256,256,256,256,65536,0,0.0,58301,0.8896026611328125,0.8896026611328125,7235,0.1103973388671875,2333,0.0355987548828125,303,0.0051971664293922,0.0046234130859375,774,0.0132759300869624,0.011810302734375,56535,0.9697089243752252,0.8626556396484375,689,0.01181797910842,0.0105133056640625,0,0.0,0.0,609,0.0104457899521449,45000,0.7718564004047958,12692,0.2176978096430593,609,0,293,0,44183,524,12692,550834.3640108273,5925997.951124841,553394.3640108273,5928557.951124841,EPSG:32632,data\processed\sar\DE11_Hamburg\DE11_Hamburg_S1_VV_VH.tif,data\interim\labels_v3\fused\DE11\DE11_v3_semantic.tif,data\interim\labels_v3\fused\DE11\DE11_v3_validity.tif,data\interim\labels_v3\fused\DE11\DE11_v3_provenance.tif,data\interim\labels_v3\fused\DE11\DE11_v3_support_count.tif,data\interim\labels_v3\fused\DE11\DE11_v3_source_conflict.tif,True,False,False,True,False,True,bare_land>=0.005000,,data\processed\dataset_v3\tiles\train\DE11_Hamburg\images\DE11_r008_c000_image.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\semantic_masks\DE11_r008_c000_semantic.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\validity_masks\DE11_r008_c000_validity.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\provenance_masks\DE11_r008_c000_provenance.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\support_masks\DE11_r008_c000_support.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\conflict_masks\DE11_r008_c000_conflict.tif,PASS
770,770,DE11_r008_c003,DE11,Hamburg,train,8,3,2048,768,256,256,256,256,65536,0,0.0,48946,0.746856689453125,0.746856689453125,16590,0.253143310546875,7380,0.11260986328125,2043,0.0417398765987006,0.0311737060546875,2699,0.0551424018305888,0.0411834716796875,39889,0.8149593429493728,0.6086578369140625,4053,0.0828055408000653,0.0618438720703125,262,0.0053528378212724,0.003997802734375,1626,0.0332202835778204,38223,0.7809218322232665,9097,0.185857884198913,1626,0,1765,0,35610,848,9097,558514.3640108273,5925997.951124841,561074.3640108273,5928557.951124841,EPSG:32632,data\processed\sar\DE11_Hamburg\DE11_Hamburg_S1_VV_VH.tif,data\interim\labels_v3\fused\DE11\DE11_v3_semantic.tif,data\interim\labels_v3\fused\DE11\DE11_v3_validity.tif,data\interim\labels_v3\fused\DE11\DE11_v3_provenance.tif,data\interim\labels_v3\fused\DE11\DE11_v3_support_count.tif,data\interim\labels_v3\fused\DE11\DE11_v3_source_conflict.tif,True,False,False,True,False,True,bare_land>=0.005000,,data\processed\dataset_v3\tiles\train\DE11_Hamburg\images\DE11_r008_c003_image.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\semantic_masks\DE11_r008_c003_semantic.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\validity_masks\DE11_r008_c003_validity.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\provenance_masks\DE11_r008_c003_provenance.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\support_masks\DE11_r008_c003_support.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\conflict_masks\DE11_r008_c003_conflict.tif,PASS
771,771,DE11_r008_c004,DE11,Hamburg,train,8,4,2048,1024,256,256,256,256,65536,0,0.0,40543,0.6186370849609375,0.6186370849609375,24993,0.3813629150390625,6330,0.096588134765625,2899,0.0715043287373899,0.0442352294921875,3116,0.0768566706953111,0.04754638671875,13607,0.3356189724490047,0.2076263427734375,9933,0.244999136719039,0.1515655517578125,10988,0.2710208913992551,0.16766357421875,2668,0.0658066743950867,23250,0.5734652097772736,14625,0.3607281158276398,2668,0,2750,0,18736,1764,14625,561074.3640108273,5925997.951124841,563634.3640108273,5928557.951124841,EPSG:32632,data\processed\sar\DE11_Hamburg\DE11_Hamburg_S1_VV_VH.tif,data\interim\labels_v3\fused\DE11\DE11_v3_semantic.tif,data\interim\labels_v3\fused\DE11\DE11_v3_validity.tif,data\interim\labels_v3\fused\DE11\DE11_v3_provenance.tif,data\interim\labels_v3\fused\DE11\DE11_v3_support_count.tif,data\interim\labels_v3\fused\DE11\DE11_v3_source_conflict.tif,True,False,True,True,True,True,roads>=0.075000+bare_land>=0.005000+water>=0.050000,,data\processed\dataset_v3\tiles\train\DE11_Hamburg\images\DE11_r008_c004_image.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\semantic_masks\DE11_r008_c004_semantic.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\validity_masks\DE11_r008_c004_validity.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\provenance_masks\DE11_r008_c004_provenance.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\support_masks\DE11_r008_c004_support.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\conflict_masks\DE11_r008_c004_conflict.tif,PASS
772,772,DE11_r008_c006,DE11,Hamburg,train,8,6,2048,1536,256,256,256,256,65536,0,0.0,30857,0.4708404541015625,0.4708404541015625,34679,0.5291595458984375,8346,0.127349853515625,5137,0.166477622581586,0.0783843994140625,5096,0.1651489127264478,0.0777587890625,20457,0.6629614025990861,0.3121490478515625,2,6.481511488479113e-05,3.0517578125e-05,165,0.0053472469779952,0.0025177001953125,2612,0.0846485400395372,26855,0.870304955115533,1390,0.0450465048449298,2612,0,4713,0,21845,297,1390,566194.3640108273,5925997.951124841,568754.3640108273,5928557.951124841,EPSG:32632,data\processed\sar\DE11_Hamburg\DE11_Hamburg_S1_VV_VH.tif,data\interim\labels_v3\fused\DE11\DE11_v3_semantic.tif,data\interim\labels_v3\fused\DE11\DE11_v3_validity.tif,data\interim\labels_v3\fused\DE11\DE11_v3_provenance.tif,data\interim\labels_v3\fused\DE11\DE11_v3_support_count.tif,data\interim\labels_v3\fused\DE11\DE11_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE11_Hamburg\images\DE11_r008_c006_image.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\semantic_masks\DE11_r008_c006_semantic.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\validity_masks\DE11_r008_c006_validity.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\provenance_masks\DE11_r008_c006_provenance.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\support_masks\DE11_r008_c006_support.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\conflict_masks\DE11_r008_c006_conflict.tif,PASS
773,773,DE11_r008_c007,DE11,Hamburg,train,8,7,2048,1792,256,256,256,256,65536,0,0.0,48971,0.7472381591796875,0.7472381591796875,16565,0.2527618408203125,2582,0.039398193359375,868,0.0177247758877703,0.01324462890625,1673,0.0341630761062669,0.0255279541015625,38614,0.7885074840211553,0.589202880859375,0,0.0,0.0,7816,0.1596046639848073,0.1192626953125,1158,0.0236466480161728,38611,0.7884462232749995,9202,0.1879071287088276,1158,0,543,0,37873,195,9202,568754.3640108273,5925997.951124841,571314.3640108273,5928557.951124841,EPSG:32632,data\processed\sar\DE11_Hamburg\DE11_Hamburg_S1_VV_VH.tif,data\interim\labels_v3\fused\DE11\DE11_v3_semantic.tif,data\interim\labels_v3\fused\DE11\DE11_v3_validity.tif,data\interim\labels_v3\fused\DE11\DE11_v3_provenance.tif,data\interim\labels_v3\fused\DE11\DE11_v3_support_count.tif,data\interim\labels_v3\fused\DE11\DE11_v3_source_conflict.tif,True,False,False,False,True,True,water>=0.050000,,data\processed\dataset_v3\tiles\train\DE11_Hamburg\images\DE11_r008_c007_image.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\semantic_masks\DE11_r008_c007_semantic.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\validity_masks\DE11_r008_c007_validity.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\provenance_masks\DE11_r008_c007_provenance.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\support_masks\DE11_r008_c007_support.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\conflict_masks\DE11_r008_c007_conflict.tif,PASS
774,774,DE11_r008_c008,DE11,Hamburg,train,8,8,2048,2048,256,256,256,256,65536,0,0.0,40859,0.6234588623046875,0.6234588623046875,24677,0.3765411376953125,2957,0.0451202392578125,5250,0.1284906630118211,0.080108642578125,2981,0.0729582221787121,0.0454864501953125,20826,0.5097041043588928,0.317779541015625,670,0.0163978560415086,0.010223388671875,11132,0.2724491544090653,0.16986083984375,5338,0.1306444112680193,33288,0.8147042267309528,2233,0.0546513620010279,5338,0,1842,0,31363,83,2233,571314.3640108273,5925997.951124841,573874.3640108273,5928557.951124841,EPSG:32632,data\processed\sar\DE11_Hamburg\DE11_Hamburg_S1_VV_VH.tif,data\interim\labels_v3\fused\DE11\DE11_v3_semantic.tif,data\interim\labels_v3\fused\DE11\DE11_v3_validity.tif,data\interim\labels_v3\fused\DE11\DE11_v3_provenance.tif,data\interim\labels_v3\fused\DE11\DE11_v3_support_count.tif,data\interim\labels_v3\fused\DE11\DE11_v3_source_conflict.tif,True,True,False,True,True,True,buildings>=0.075000+bare_land>=0.005000+water>=0.050000,,data\processed\dataset_v3\tiles\train\DE11_Hamburg\images\DE11_r008_c008_image.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\semantic_masks\DE11_r008_c008_semantic.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\validity_masks\DE11_r008_c008_validity.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\provenance_masks\DE11_r008_c008_provenance.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\support_masks\DE11_r008_c008_support.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\conflict_masks\DE11_r008_c008_conflict.tif,PASS
775,775,DE11_r008_c009,DE11,Hamburg,train,8,9,2048,2304,256,256,256,256,65536,0,0.0,45344,0.69189453125,0.69189453125,20192,0.30810546875,6742,0.102874755859375,3802,0.0838479181369089,0.058013916015625,2777,0.0612429428369795,0.0423736572265625,36622,0.8076482004234298,0.558807373046875,0,0.0,0.0,2143,0.0472609386026817,0.0326995849609375,2192,0.0483415666901905,37310,0.8228211009174312,5842,0.1288373323923782,2192,0,3647,0,33458,205,5842,573874.3640108273,5925997.951124841,576434.3640108273,5928557.951124841,EPSG:32632,data\processed\sar\DE11_Hamburg\DE11_Hamburg_S1_VV_VH.tif,data\interim\labels_v3\fused\DE11\DE11_v3_semantic.tif,data\interim\labels_v3\fused\DE11\DE11_v3_validity.tif,data\interim\labels_v3\fused\DE11\DE11_v3_provenance.tif,data\interim\labels_v3\fused\DE11\DE11_v3_support_count.tif,data\interim\labels_v3\fused\DE11\DE11_v3_source_conflict.tif,True,True,False,False,False,True,buildings>=0.075000,,data\processed\dataset_v3\tiles\train\DE11_Hamburg\images\DE11_r008_c009_image.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\semantic_masks\DE11_r008_c009_semantic.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\validity_masks\DE11_r008_c009_validity.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\provenance_masks\DE11_r008_c009_provenance.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\support_masks\DE11_r008_c009_support.tif,data\processed\dataset_v3\tiles\train\DE11_Hamburg\conflict_masks\DE11_r008_c009_conflict.tif,PASS
