selection_rank_global,selection_rank_within_split,tile_id,city_id,city_name,split,tile_row,tile_col,row_offset,col_offset,tile_size,stride,source_width_pixels,source_height_pixels,source_pixel_count,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction_all_pixels,valid_fraction_source_pixels,ignore_pixel_count,ignore_fraction_source_pixels,conflict_pixel_count,conflict_fraction_source_pixels,buildings_pixel_count,buildings_fraction_valid,buildings_fraction_source_pixels,roads_pixel_count,roads_fraction_valid,roads_fraction_source_pixels,vegetation_pixel_count,vegetation_fraction_valid,vegetation_fraction_source_pixels,bare_land_pixel_count,bare_land_fraction_valid,bare_land_fraction_source_pixels,water_pixel_count,water_fraction_valid,water_fraction_source_pixels,support_1_pixel_count,support_1_fraction_valid,support_2_pixel_count,support_2_fraction_valid,support_3_pixel_count,support_3_fraction_valid,provenance_1_pixel_count,provenance_2_pixel_count,provenance_3_pixel_count,provenance_4_pixel_count,provenance_5_pixel_count,provenance_6_pixel_count,provenance_7_pixel_count,bounds_left,bounds_bottom,bounds_right,bounds_top,crs,source_sar_path,source_semantic_path,source_validity_path,source_provenance_path,source_support_path,source_conflict_path,coverage_eligible,rule_buildings,rule_roads,rule_bare_land,rule_water,selected,selection_reason,rejection_reason
353,353,DE05_r007_c000,DE05,Munich,train,7,0,1792,0,256,256,256,256,65536,0,0.0,52992,0.80859375,0.80859375,12544,0.19140625,3701,0.0564727783203125,3180,0.0600090579710144,0.04852294921875,1956,0.0369112318840579,0.02984619140625,47856,0.9030797101449276,0.730224609375,0,0.0,0.0,0,0.0,0.0,1216,0.0229468599033816,10021,0.1891040157004831,41755,0.7879491243961353,1216,0,3126,0,5850,1045,41755,677095.145199985,5329060.636082032,679655.145199985,5331620.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,False,True,False,False,True,roads>=0.030000,
354,354,DE05_r007_c001,DE05,Munich,train,7,1,1792,256,256,256,256,256,65536,0,0.0,41622,0.635101318359375,0.635101318359375,23914,0.364898681640625,7461,0.1138458251953125,5221,0.1254384700398827,0.0796661376953125,2911,0.0699389745807505,0.0444183349609375,30672,0.7369179760703474,0.468017578125,2818,0.0677045793090192,0.042999267578125,0,0.0,0.0,1245,0.0299120657344673,26421,0.6347844889721782,13956,0.3353034452933545,1245,0,5147,0,20526,748,13956,679655.145199985,5329060.636082032,682215.145199985,5331620.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,True,True,True,False,True,buildings>=0.075000+roads>=0.030000+bare_land>=0.001000,
355,355,DE05_r007_c002,DE05,Munich,train,7,2,1792,512,256,256,256,256,65536,0,0.0,39255,0.5989837646484375,0.5989837646484375,26281,0.4010162353515625,7227,0.1102752685546875,6801,0.1732518150554069,0.1037750244140625,2600,0.0662336008151827,0.0396728515625,29854,0.7605145841294103,0.455535888671875,0,0.0,0.0,0,0.0,0.0,2860,0.072856960896701,11103,0.2828429499426824,25292,0.6443000891606164,2860,0,5316,0,4987,800,25292,682215.145199985,5329060.636082032,684775.145199985,5331620.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
356,356,DE05_r007_c003,DE05,Munich,train,7,3,1792,768,256,256,256,256,65536,0,0.0,34219,0.5221405029296875,0.5221405029296875,31317,0.4778594970703125,9315,0.1421356201171875,8420,0.2460621292264531,0.12847900390625,4644,0.1357140769747801,0.07086181640625,21155,0.6182237937987668,0.3227996826171875,0,0.0,0.0,0,0.0,0.0,2795,0.0816797685496361,14921,0.4360443028726731,16503,0.4822759285776907,2795,0,7558,0,7052,311,16503,684775.145199985,5329060.636082032,687335.145199985,5331620.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
357,357,DE05_r007_c004,DE05,Munich,train,7,4,1792,1024,256,256,256,256,65536,0,0.0,27309,0.4167022705078125,0.4167022705078125,38227,0.5832977294921875,13837,0.2111358642578125,11263,0.4124281372441319,0.1718597412109375,3868,0.1416382877439672,0.05902099609375,10245,0.3751510491046907,0.1563262939453125,104,0.0038082683364458,0.0015869140625,1829,0.0669742575707642,0.0279083251953125,2048,0.0749935918561646,21694,0.794390127796697,3567,0.1306162803471383,2048,0,12855,0,8738,101,3567,687335.145199985,5329060.636082032,689895.145199985,5331620.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,True,True,True,True,True,buildings>=0.075000+roads>=0.030000+bare_land>=0.001000+water>=0.050000,
358,358,DE05_r007_c005,DE05,Munich,train,7,5,1792,1280,256,256,256,256,65536,0,0.0,31320,0.4779052734375,0.4779052734375,34216,0.5220947265625,11250,0.171661376953125,9358,0.298786717752235,0.142791748046875,4898,0.1563856960408684,0.074737548828125,16181,0.5166347381864623,0.2469024658203125,0,0.0,0.0,883,0.0281928480204342,0.0134735107421875,2890,0.0922733077905491,20679,0.6602490421455939,7751,0.2474776500638569,2890,0,8468,0,11843,368,7751,689895.145199985,5329060.636082032,692455.145199985,5331620.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
359,359,DE05_r007_c006,DE05,Munich,train,7,6,1792,1536,256,256,256,256,65536,0,0.0,26464,0.40380859375,0.40380859375,39072,0.59619140625,8188,0.12493896484375,7868,0.2973095525997581,0.12005615234375,4342,0.1640719467956469,0.066253662109375,14254,0.5386185006045949,0.217498779296875,0,0.0,0.0,0,0.0,0.0,2909,0.1099229141475211,21528,0.8134824667472793,2027,0.0765946191051995,2909,0,6176,0,13445,1907,2027,692455.145199985,5329060.636082032,695015.145199985,5331620.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
360,360,DE05_r007_c008,DE05,Munich,train,7,8,1792,2048,256,256,256,256,65536,0,0.0,42824,0.6534423828125,0.6534423828125,22712,0.3465576171875,3275,0.0499725341796875,5210,0.1216607509807584,0.079498291015625,2142,0.0500186811133943,0.032684326171875,34336,0.8017933868858584,0.52392578125,1136,0.0265271810199887,0.017333984375,0,0.0,0.0,4832,0.1128339249019241,19179,0.4478563422379973,18813,0.4393097328600784,4832,0,1649,0,17223,307,18813,697575.145199985,5329060.636082032,700135.145199985,5331620.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,True,True,True,False,True,buildings>=0.075000+roads>=0.030000+bare_land>=0.001000,
361,361,DE05_r008_c000,DE05,Munich,train,8,0,2048,0,256,256,256,256,65536,0,0.0,49982,0.762664794921875,0.762664794921875,15554,0.237335205078125,4241,0.0647125244140625,4037,0.0807690768676723,0.0615997314453125,2191,0.0438357808811172,0.0334320068359375,43754,0.8753951422512104,0.667633056640625,0,0.0,0.0,0,0.0,0.0,1077,0.0215477571925893,13668,0.2734584450402145,35237,0.7049937977671962,1077,0,4157,0,8838,673,35237,677095.145199985,5326500.636082032,679655.145199985,5329060.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
362,362,DE05_r008_c003,DE05,Munich,train,8,3,2048,768,256,256,256,256,65536,0,0.0,40256,0.6142578125,0.6142578125,25280,0.3857421875,7627,0.1163787841796875,6058,0.1504868839427663,0.092437744140625,2957,0.0734548887122416,0.0451202392578125,31241,0.7760582273449921,0.4766998291015625,0,0.0,0.0,0,0.0,0.0,1893,0.0470240461049284,19685,0.4889954292527822,18678,0.4639805246422893,1893,0,5923,0,12812,950,18678,684775.145199985,5326500.636082032,687335.145199985,5329060.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
363,363,DE05_r008_c004,DE05,Munich,train,8,4,2048,1024,256,256,256,256,65536,0,0.0,28846,0.440155029296875,0.440155029296875,36690,0.559844970703125,10488,0.1600341796875,8803,0.305172294252236,0.1343231201171875,3102,0.1075365735283921,0.047332763671875,14857,0.5150454135755391,0.2266998291015625,0,0.0,0.0,2084,0.0722457186438327,0.03179931640625,2227,0.0772030784164182,15537,0.5386188726339873,11082,0.3841780489495944,2227,0,9063,0,5735,739,11082,687335.145199985,5326500.636082032,689895.145199985,5329060.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,True,True,False,True,True,buildings>=0.075000+roads>=0.030000+water>=0.050000,
364,364,DE05_r008_c006,DE05,Munich,train,8,6,2048,1536,256,256,256,256,65536,0,0.0,44861,0.6845245361328125,0.6845245361328125,20675,0.3154754638671875,2688,0.041015625,5145,0.1146875905574998,0.0785064697265625,2253,0.0502217962149751,0.0343780517578125,37096,0.8269097880118589,0.5660400390625,0,0.0,0.0,367,0.0081808252156661,0.0055999755859375,4535,0.1010900336595261,35244,0.7856267136265352,5082,0.1132832527139386,4535,0,1357,0,33850,37,5082,692455.145199985,5326500.636082032,695015.145199985,5329060.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
365,365,DE05_r008_c007,DE05,Munich,train,8,7,2048,1792,256,256,256,256,65536,0,0.0,28165,0.4297637939453125,0.4297637939453125,37371,0.5702362060546875,6666,0.101715087890625,5458,0.1937866145925794,0.083282470703125,1664,0.0590804189597017,0.025390625,20844,0.7400674596129948,0.31805419921875,0,0.0,0.0,199,0.0070655068347239,0.0030364990234375,1795,0.0637315817503994,20691,0.7346351855139357,5679,0.2016332327356648,1795,0,4387,0,16240,64,5679,695015.145199985,5326500.636082032,697575.145199985,5329060.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
366,366,DE05_r008_c009,DE05,Munich,train,8,9,2048,2304,256,256,256,256,65536,0,0.0,47457,0.7241363525390625,0.7241363525390625,18079,0.2758636474609375,4667,0.0712127685546875,4663,0.0982573698295298,0.0711517333984375,2040,0.0429862823187306,0.0311279296875,40754,0.8587563478517395,0.621856689453125,0,0.0,0.0,0,0.0,0.0,1177,0.024801399161346,22877,0.4820574414733337,23403,0.4931411593653201,1177,0,4179,0,18364,334,23403,700135.145199985,5326500.636082032,702695.145199985,5329060.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
367,367,DE05_r008_c010,DE05,Munich,train,8,10,2048,2560,256,256,256,256,65536,0,0.0,55786,0.851226806640625,0.851226806640625,9750,0.148773193359375,3350,0.051116943359375,1641,0.029415982504571,0.0250396728515625,1269,0.0227476427777578,0.0193634033203125,51247,0.9186354999462232,0.7819671630859375,1629,0.029200874771448,0.0248565673828125,0,0.0,0.0,454,0.0081382425698203,21233,0.3806152081167318,34099,0.6112465493134478,454,0,1639,0,19415,179,34099,702695.145199985,5326500.636082032,705255.145199985,5329060.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,False,False,True,False,True,bare_land>=0.001000,
368,368,DE05_r009_c001,DE05,Munich,train,9,1,2304,256,256,256,256,256,65536,0,0.0,64551,0.9849700927734376,0.9849700927734376,985,0.0150299072265625,612,0.00933837890625,2,3.098325355145544e-05,3.0517578125e-05,111,0.0017195705721057,0.0016937255859375,64367,0.997149540673266,0.9821624755859376,71,0.0010999055010766,0.0010833740234375,0,0.0,0.0,32,0.0004957320568232,8107,0.1255906182708246,56412,0.8739136496723521,32,0,240,0,7004,863,56412,679655.145199985,5323940.636082032,682215.145199985,5326500.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,False,False,True,False,True,bare_land>=0.001000,
369,369,DE05_r009_c004,DE05,Munich,train,9,4,2304,1024,256,256,256,256,65536,0,0.0,28903,0.4410247802734375,0.4410247802734375,36633,0.5589752197265625,9827,0.1499481201171875,7250,0.2508390132512196,0.110626220703125,3494,0.1208871051447946,0.053314208984375,16390,0.5670691623706882,0.250091552734375,0,0.0,0.0,1769,0.0612047192332975,0.0269927978515625,1530,0.0529356814171539,14128,0.4888073902363076,13245,0.4582569283465384,1530,0,7525,0,6361,242,13245,687335.145199985,5323940.636082032,689895.145199985,5326500.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,True,True,False,True,True,buildings>=0.075000+roads>=0.030000+water>=0.050000,
370,370,DE05_r009_c006,DE05,Munich,train,9,6,2304,1536,256,256,256,256,65536,0,0.0,46104,0.7034912109375,0.7034912109375,19432,0.2965087890625,3483,0.0531463623046875,4456,0.0966510498004511,0.0679931640625,1514,0.0328387992365087,0.023101806640625,40134,0.8705101509630401,0.612396240234375,0,0.0,0.0,0,0.0,0.0,2362,0.0512319972236682,23440,0.5084157556828041,20302,0.4403522470935276,2362,0,2616,0,20122,702,20302,692455.145199985,5323940.636082032,695015.145199985,5326500.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
371,371,DE05_r009_c007,DE05,Munich,train,9,7,2304,1792,256,256,256,256,65536,0,0.0,47604,0.72637939453125,0.72637939453125,17932,0.27362060546875,3617,0.0551910400390625,3987,0.0837534660952861,0.0608367919921875,1627,0.0341778001848584,0.0248260498046875,41883,0.8798210234434081,0.6390838623046875,107,0.0022477102764473,0.0016326904296875,0,0.0,0.0,1602,0.0336526342324174,31099,0.6532854381984707,14903,0.3130619275691118,1602,0,2823,0,27958,318,14903,695015.145199985,5323940.636082032,697575.145199985,5326500.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,True,True,True,False,True,buildings>=0.075000+roads>=0.030000+bare_land>=0.001000,
372,372,DE05_r009_c008,DE05,Munich,train,9,8,2304,2048,256,256,256,256,65536,0,0.0,40107,0.6119842529296875,0.6119842529296875,25429,0.3880157470703125,6814,0.103973388671875,7557,0.1884209738948313,0.1153106689453125,2843,0.0708853816042087,0.0433807373046875,29707,0.74069364450096,0.4532928466796875,0,0.0,0.0,0,0.0,0.0,2188,0.0545540678684518,14824,0.3696112897997856,23095,0.5758346423317625,2188,0,6403,0,8334,87,23095,697575.145199985,5323940.636082032,700135.145199985,5326500.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.030000,
373,373,DE05_r010_c004,DE05,Munich,train,10,4,2560,1024,256,256,256,256,65536,0,0.0,53488,0.816162109375,0.816162109375,12048,0.183837890625,3076,0.04693603515625,3021,0.0564799581214478,0.0460968017578125,1909,0.035690248279988,0.0291290283203125,48419,0.9052310798683816,0.7388153076171875,0,0.0,0.0,139,0.0025987137301824,0.0021209716796875,1097,0.0205092731079868,9216,0.1723003290457672,43175,0.8071903978462459,1097,0,2868,0,5647,701,43175,687335.145199985,5321380.636082032,689895.145199985,5323940.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,False,True,False,False,True,roads>=0.030000,
374,374,DE05_r010_c006,DE05,Munich,train,10,6,2560,1536,256,256,256,256,65536,0,0.0,39143,0.5972747802734375,0.5972747802734375,26393,0.4027252197265625,8242,0.125762939453125,5891,0.1504994507319316,0.0898895263671875,2794,0.0713793015353958,0.042633056640625,27452,0.7013259075696804,0.41888427734375,3006,0.0767953401629921,0.045867919921875,0,0.0,0.0,2424,0.0619267812891193,31345,0.800781748971719,5374,0.1372914697391615,2424,0,4316,0,26972,57,5374,692455.145199985,5321380.636082032,695015.145199985,5323940.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_semantic.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_validity.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_provenance.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_support_count.tif,data\interim\labels_v3_1\fused\DE05\DE05_v31_source_conflict.tif,True,True,True,True,False,True,buildings>=0.075000+roads>=0.030000+bare_land>=0.001000,
