selection_rank_global,selection_rank_within_split,tile_id,city_id,city_name,split,tile_row,tile_col,row_offset,col_offset,tile_size,stride,source_width_pixels,source_height_pixels,source_pixel_count,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction_all_pixels,valid_fraction_source_pixels,ignore_pixel_count,ignore_fraction_source_pixels,conflict_pixel_count,conflict_fraction_source_pixels,buildings_pixel_count,buildings_fraction_valid,buildings_fraction_source_pixels,roads_pixel_count,roads_fraction_valid,roads_fraction_source_pixels,vegetation_pixel_count,vegetation_fraction_valid,vegetation_fraction_source_pixels,bare_land_pixel_count,bare_land_fraction_valid,bare_land_fraction_source_pixels,water_pixel_count,water_fraction_valid,water_fraction_source_pixels,support_1_pixel_count,support_1_fraction_valid,support_2_pixel_count,support_2_fraction_valid,support_3_pixel_count,support_3_fraction_valid,provenance_1_pixel_count,provenance_2_pixel_count,provenance_3_pixel_count,provenance_4_pixel_count,provenance_5_pixel_count,provenance_6_pixel_count,provenance_7_pixel_count,bounds_left,bounds_bottom,bounds_right,bounds_top,crs,source_sar_path,source_semantic_path,source_validity_path,source_provenance_path,source_support_path,source_conflict_path,coverage_eligible,rule_buildings,rule_roads,rule_bare_land,rule_water,selected,selection_reason,rejection_reason,image_path,semantic_mask_path,validity_mask_path,provenance_mask_path,support_mask_path,conflict_mask_path,materialization_status,image_sha256,semantic_sha256,validity_sha256,provenance_sha256,support_sha256,conflict_sha256,tile_qa_status,parent_v3_image_path,parent_v3_semantic_mask_path,parent_v3_validity_mask_path,parent_v3_valid_pixel_count,temporal_removed_valid_pixel_count,temporal_retained_fraction_parent_valid
688,688,DE10_r007_c004,DE10,Dortmund,train,7,4,1792,1024,256,256,256,256,65536,0,0.0,41645,0.6354522705078125,0.6354522705078125,23891,0.3645477294921875,7048,0.1075439453125,5271,0.1265698163044783,0.0804290771484375,4761,0.1143234481930604,0.0726470947265625,31613,0.7591067355024613,0.4823760986328125,0,0.0,0.0,0,0.0,0.0,2432,0.0583983671509184,26581,0.6382759034698043,12632,0.3033257293792772,2432,0,5069,0,20702,810,12632,388746.8353732135,5702578.186498104,391306.8353732135,5705138.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3\fused\DE10\DE10_v3_semantic.tif,data\interim\labels_v3\fused\DE10\DE10_v3_validity.tif,data\interim\labels_v3\fused\DE10\DE10_v3_provenance.tif,data\interim\labels_v3\fused\DE10\DE10_v3_support_count.tif,data\interim\labels_v3\fused\DE10\DE10_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\images\DE10_r007_c004_image.tif,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\semantic_masks\DE10_r007_c004_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\validity_masks\DE10_r007_c004_validity.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\provenance_masks\DE10_r007_c004_provenance.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\support_masks\DE10_r007_c004_support.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\conflict_masks\DE10_r007_c004_conflict.tif,PASS,bacb301c8170a51e498365f757c4cccc42ac1fd6d35ac2fd0d57ec20a64187a4,ade0664d2d17d138c47793353a3b771511d0fb9eaf930d8c13e0cf626c7c8bdf,c554711813d582f9f813c67854c91073352d3a9812b9499bd5c7f20b355d8679,1436cb000fdf75a733d9f96deeca6b7bf8c6832c106da17a0f0fce21ca752a7b,03bf137bd908bcd231d97cad69f26e55134fc0c702e6e4f1ce2435cfbf97a3cf,12785e9cc7fc25fbfdd53e570cbffc3a32c1a045c3970f8d7873797368636e2d,PASS,data\processed\dataset_v3\tiles\train\DE10_Dortmund\images\DE10_r007_c004_image.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\semantic_masks\DE10_r007_c004_semantic.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\validity_masks\DE10_r007_c004_validity.tif,41645,0,1.0
689,689,DE10_r007_c005,DE10,Dortmund,train,7,5,1792,1280,256,256,256,256,65536,0,0.0,33729,0.5146636962890625,0.5146636962890625,31807,0.4853363037109375,9150,0.139617919921875,7674,0.2275193453704527,0.117095947265625,5653,0.1676005811023155,0.0862579345703125,20266,0.6008479350114145,0.309234619140625,0,0.0,0.0,136,0.0040321385158172,0.0020751953125,2943,0.0872542915591923,21336,0.6325713777461531,9450,0.2801743306946544,2943,0,7620,0,13248,468,9450,391306.8353732135,5702578.186498104,393866.8353732135,5705138.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3\fused\DE10\DE10_v3_semantic.tif,data\interim\labels_v3\fused\DE10\DE10_v3_validity.tif,data\interim\labels_v3\fused\DE10\DE10_v3_provenance.tif,data\interim\labels_v3\fused\DE10\DE10_v3_support_count.tif,data\interim\labels_v3\fused\DE10\DE10_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\images\DE10_r007_c005_image.tif,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\semantic_masks\DE10_r007_c005_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\validity_masks\DE10_r007_c005_validity.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\provenance_masks\DE10_r007_c005_provenance.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\support_masks\DE10_r007_c005_support.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\conflict_masks\DE10_r007_c005_conflict.tif,PASS,8d1e5233823111c0a72016654810885863efb37a5ffa023d8d82c82a7b1bc563,8a0c7efc2f07a03cd2302bd1bc4638fee4cb950b3c10e4f4f704cf0be7362333,5043e1749e3ada4ef8fcb7252481cdd6476e787c0f81efea61fab868d27977ea,703f8d907fce002a239f11e9ee9b91144b9c262237798fc3892afac022ce61c0,a33f663cf309841a7188e3d3416466fabccd23bcb353bb84050860f4a3a27762,2324aa8ef0fe0749c2c1a3b8bfdba8e70d20d2ec1ca960fb0c98d2b7b186959d,PASS,data\processed\dataset_v3\tiles\train\DE10_Dortmund\images\DE10_r007_c005_image.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\semantic_masks\DE10_r007_c005_semantic.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\validity_masks\DE10_r007_c005_validity.tif,33729,0,1.0
690,690,DE10_r007_c006,DE10,Dortmund,train,7,6,1792,1536,256,256,256,256,65536,0,0.0,29978,0.457427978515625,0.457427978515625,35558,0.542572021484375,12248,0.1868896484375,9070,0.3025552071519114,0.138397216796875,6677,0.2227300020014677,0.1018829345703125,14230,0.474681433050904,0.217132568359375,1,3.335779571685903e-05,1.52587890625e-05,0,0.0,0.0,4192,0.139835879645073,21590,0.7201948095269864,4196,0.1399693108279404,4192,0,8492,0,12731,367,4196,393866.8353732135,5702578.186498104,396426.8353732135,5705138.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3\fused\DE10\DE10_v3_semantic.tif,data\interim\labels_v3\fused\DE10\DE10_v3_validity.tif,data\interim\labels_v3\fused\DE10\DE10_v3_provenance.tif,data\interim\labels_v3\fused\DE10\DE10_v3_support_count.tif,data\interim\labels_v3\fused\DE10\DE10_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\images\DE10_r007_c006_image.tif,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\semantic_masks\DE10_r007_c006_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\validity_masks\DE10_r007_c006_validity.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\provenance_masks\DE10_r007_c006_provenance.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\support_masks\DE10_r007_c006_support.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\conflict_masks\DE10_r007_c006_conflict.tif,PASS,f25d479626efdfe98099b2fedf451588cf5bd78e4817353082abc679addb4698,f08e91152dac52718b3e44f82fad3bd62d907f17b3c019f73b9509b6804d6f98,bf00b588f989b42f43550b4e16e0ac37d50500a196ca56ea5cd6eca0c3bc5689,d22701b39f417bbacd05114b2b08e61debb160e77a0d5e17f797bc5a0afcfa9e,ee29218aff7be76c62d20ebd1b677e20d20e2d1f85862ee827e413bd391e1ae8,9fbd2d7031fa2407c332991ca016927f2769ac27189d947fc4629fc7fee16863,PASS,data\processed\dataset_v3\tiles\train\DE10_Dortmund\images\DE10_r007_c006_image.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\semantic_masks\DE10_r007_c006_semantic.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\validity_masks\DE10_r007_c006_validity.tif,29978,0,1.0
691,691,DE10_r007_c007,DE10,Dortmund,train,7,7,1792,1792,256,256,256,256,65536,0,0.0,30526,0.465789794921875,0.465789794921875,35010,0.534210205078125,8491,0.1295623779296875,6907,0.2262661337875909,0.1053924560546875,5476,0.1793880626351307,0.08355712890625,17890,0.5860577868046911,0.272979736328125,0,0.0,0.0,253,0.0082880167725873,0.0038604736328125,2606,0.0853698486536067,22416,0.7343248378431501,5504,0.1803053135032431,2606,0,6837,0,15330,249,5504,396426.8353732135,5702578.186498104,398986.8353732135,5705138.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3\fused\DE10\DE10_v3_semantic.tif,data\interim\labels_v3\fused\DE10\DE10_v3_validity.tif,data\interim\labels_v3\fused\DE10\DE10_v3_provenance.tif,data\interim\labels_v3\fused\DE10\DE10_v3_support_count.tif,data\interim\labels_v3\fused\DE10\DE10_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\images\DE10_r007_c007_image.tif,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\semantic_masks\DE10_r007_c007_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\validity_masks\DE10_r007_c007_validity.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\provenance_masks\DE10_r007_c007_provenance.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\support_masks\DE10_r007_c007_support.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\conflict_masks\DE10_r007_c007_conflict.tif,PASS,843584a910d405b7c184819504b7fd88dcb5f78b718898993a72c27083b9bbba,b73cdfd4be8746602efe4985df0f350448c55eee7a0e43df0764f4749e48acf9,29104952a6699714f646910371dc79590d2f27251dfa30ca9e14d0e0f4248db8,86cd46dd2fc0bff4b9f8b3f5d47ea4b3833ca057e9ab63e3cf99905502659f5c,42b189a009e5e2490d778450874e4e38fec4927b64ffe6860c42f8e6a3e3bbc2,48020383b42a54ffc02df320ba96e1acb7228e690867d96bfacd758e2ab0471c,PASS,data\processed\dataset_v3\tiles\train\DE10_Dortmund\images\DE10_r007_c007_image.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\semantic_masks\DE10_r007_c007_semantic.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\validity_masks\DE10_r007_c007_validity.tif,30526,0,1.0
692,692,DE10_r007_c008,DE10,Dortmund,train,7,8,1792,2048,256,256,256,256,65536,0,0.0,43631,0.6657562255859375,0.6657562255859375,21905,0.3342437744140625,5489,0.0837554931640625,4529,0.1038023423712498,0.0691070556640625,3830,0.0877816231578464,0.058441162109375,35272,0.8084160344709037,0.5382080078125,0,0.0,0.0,0,0.0,0.0,1731,0.0396736265499301,16928,0.3879810226673695,24972,0.5723453507827003,1731,0,4692,0,11817,419,24972,398986.8353732135,5702578.186498104,401546.8353732135,5705138.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3\fused\DE10\DE10_v3_semantic.tif,data\interim\labels_v3\fused\DE10\DE10_v3_validity.tif,data\interim\labels_v3\fused\DE10\DE10_v3_provenance.tif,data\interim\labels_v3\fused\DE10\DE10_v3_support_count.tif,data\interim\labels_v3\fused\DE10\DE10_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\images\DE10_r007_c008_image.tif,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\semantic_masks\DE10_r007_c008_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\validity_masks\DE10_r007_c008_validity.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\provenance_masks\DE10_r007_c008_provenance.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\support_masks\DE10_r007_c008_support.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\conflict_masks\DE10_r007_c008_conflict.tif,PASS,0c3f9846bf427e3b1a541cbd0d8f54ff02f9844a3fc0bbfc0bf6b654f5fc4eef,e7257591a9f2761cc573bd0e1cbb1ae5097828fce5f865bf3790c91179e440b6,36a69d3d13d3d3d7257f2766c46d2b417546065e029d9f4a66ee965eab9af3fc,ab3d0bca119faba913ed8498e1a86c2b4f8af730042f62831e0a3a6a433dd666,629469632e15b3f0c4a9888cd9fcb8f5826e556a6deb06273bbccf4a43bfb9c4,7ebe3e7f56a036a7ab3ad45a2cc238d1e9382d247085e368d3ca00b78bf3a4c7,PASS,data\processed\dataset_v3\tiles\train\DE10_Dortmund\images\DE10_r007_c008_image.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\semantic_masks\DE10_r007_c008_semantic.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\validity_masks\DE10_r007_c008_validity.tif,43631,0,1.0
693,693,DE10_r007_c009,DE10,Dortmund,train,7,9,1792,2304,256,256,256,256,65536,0,0.0,46335,0.7070159912109375,0.7070159912109375,19201,0.2929840087890625,4318,0.065887451171875,3483,0.0751699579151829,0.0531463623046875,3890,0.0839538146109852,0.059356689453125,38962,0.8408762274738318,0.594512939453125,0,0.0,0.0,0,0.0,0.0,1421,0.0306679615841156,31324,0.6760332362145246,13590,0.2932988022013597,1421,0,3283,0,27791,250,13590,401546.8353732135,5702578.186498104,404106.8353732135,5705138.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3\fused\DE10\DE10_v3_semantic.tif,data\interim\labels_v3\fused\DE10\DE10_v3_validity.tif,data\interim\labels_v3\fused\DE10\DE10_v3_provenance.tif,data\interim\labels_v3\fused\DE10\DE10_v3_support_count.tif,data\interim\labels_v3\fused\DE10\DE10_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\images\DE10_r007_c009_image.tif,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\semantic_masks\DE10_r007_c009_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\validity_masks\DE10_r007_c009_validity.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\provenance_masks\DE10_r007_c009_provenance.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\support_masks\DE10_r007_c009_support.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\conflict_masks\DE10_r007_c009_conflict.tif,PASS,de51a2143835dbf6db877b9db1bb7acabfc1115b6f155f65e6a02ca643367dcf,53e033b873a04a34806a637c0aeb5bf7ec044711eccc8407d3ebd88491f02702,a2413a3e09a2be1c3a2de9fc27d7434a701d197caf1ecfabfef641ff12875486,9f36c59f492486b334a78c43d360919f940c9d609b0c40ba4b88a028b897b72f,54641bcbbac340fc63f0754beaf937b0b0f8743768b9f4d7b8ca84b2f120c5b2,d3894b8ac7d4235e7cc2e351a9341dc85a70f2eaf134b78c92bf189d2008e28f,PASS,data\processed\dataset_v3\tiles\train\DE10_Dortmund\images\DE10_r007_c009_image.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\semantic_masks\DE10_r007_c009_semantic.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\validity_masks\DE10_r007_c009_validity.tif,46335,0,1.0
694,694,DE10_r008_c000,DE10,Dortmund,train,8,0,2048,0,256,256,256,256,65536,0,0.0,43423,0.6625823974609375,0.6625823974609375,22113,0.3374176025390625,8035,0.1226043701171875,5947,0.136955069893835,0.0907440185546875,5293,0.1218939271814476,0.0807647705078125,32174,0.7409437394928955,0.490936279296875,0,0.0,0.0,9,0.0002072634318218,0.0001373291015625,3310,0.0762268843700343,23152,0.5331736637265965,16961,0.3905994519033692,3310,0,5941,0,16749,462,16961,378506.8353732135,5700018.186498104,381066.8353732135,5702578.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3\fused\DE10\DE10_v3_semantic.tif,data\interim\labels_v3\fused\DE10\DE10_v3_validity.tif,data\interim\labels_v3\fused\DE10\DE10_v3_provenance.tif,data\interim\labels_v3\fused\DE10\DE10_v3_support_count.tif,data\interim\labels_v3\fused\DE10\DE10_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\images\DE10_r008_c000_image.tif,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\semantic_masks\DE10_r008_c000_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\validity_masks\DE10_r008_c000_validity.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\provenance_masks\DE10_r008_c000_provenance.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\support_masks\DE10_r008_c000_support.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\conflict_masks\DE10_r008_c000_conflict.tif,PASS,140407935ae4894d9e8de8f1811a1e1b9b31b3a88bb9776898756781a9263af2,f07522f3e552475dec0d29c8cd93b691e0db1b01c345740a677774f6812731c5,6206e9f60185b1af575412fa9f47fd65407bd4290026975d42c0410ccee98ff6,9e41cb5ce8e108b1350d6861fc9fcf6f6e3b950fbcb3cf15c73e733ff132da75,0f67db2ab0f6d44cd0610a72d7900c5bbaaf53fa619890892f5ca5ef9a53fb24,c84dc48e6d80a190d31e70d6ef0d3924afee3ee5081f6697123adb4c673c919f,PASS,data\processed\dataset_v3\tiles\train\DE10_Dortmund\images\DE10_r008_c000_image.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\semantic_masks\DE10_r008_c000_semantic.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\validity_masks\DE10_r008_c000_validity.tif,43423,0,1.0
695,695,DE10_r008_c001,DE10,Dortmund,train,8,1,2048,256,256,256,256,256,65536,0,0.0,40535,0.6185150146484375,0.6185150146484375,25001,0.3814849853515625,6311,0.0962982177734375,4093,0.100974466510423,0.0624542236328125,4713,0.1162698902183298,0.0719146728515625,30548,0.7536203281115086,0.46612548828125,0,0.0,0.0,1181,0.0291353151597385,0.0180206298828125,1957,0.0482792648328604,29985,0.7397310965831997,8593,0.2119896385839398,1957,0,3869,0,25847,269,8593,381066.8353732135,5700018.186498104,383626.8353732135,5702578.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3\fused\DE10\DE10_v3_semantic.tif,data\interim\labels_v3\fused\DE10\DE10_v3_validity.tif,data\interim\labels_v3\fused\DE10\DE10_v3_provenance.tif,data\interim\labels_v3\fused\DE10\DE10_v3_support_count.tif,data\interim\labels_v3\fused\DE10\DE10_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\images\DE10_r008_c001_image.tif,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\semantic_masks\DE10_r008_c001_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\validity_masks\DE10_r008_c001_validity.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\provenance_masks\DE10_r008_c001_provenance.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\support_masks\DE10_r008_c001_support.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\conflict_masks\DE10_r008_c001_conflict.tif,PASS,5880d44c464d131d747f14e93bce08898891629517c2265446edac7e42c73a72,7a9e1e87bc926fd623b9afeb809344adea02eb29e0c3c573a5c19deb04be0d43,41416ec6c96808f87c5de8d205e87a643849ceb363700c3b420c6d9112580a1d,e2a5df90e60452953336ec2cddc610127c01efd6adb26a456046b021f2f0dee6,0ac6f06aa385fdbbfc4dba436a183dd4fee0b4288a6398790dc6359d9b62410d,ff91a712726741531e2e55aadede5d7e0359b6f10f38fd7b2289eb4d5f528e46,PASS,data\processed\dataset_v3\tiles\train\DE10_Dortmund\images\DE10_r008_c001_image.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\semantic_masks\DE10_r008_c001_semantic.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\validity_masks\DE10_r008_c001_validity.tif,40535,0,1.0
696,696,DE10_r008_c002,DE10,Dortmund,train,8,2,2048,512,256,256,256,256,65536,0,0.0,31357,0.4784698486328125,0.4784698486328125,34179,0.5215301513671875,10483,0.1599578857421875,10248,0.3268169786650509,0.1563720703125,5900,0.1881557546959211,0.09002685546875,15209,0.4850272666390279,0.2320709228515625,0,0.0,0.0,0,0.0,0.0,3392,0.1081736135472143,23328,0.7439487195841439,4637,0.1478776668686417,3392,0,9684,0,12335,1309,4637,383626.8353732135,5700018.186498104,386186.8353732135,5702578.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3\fused\DE10\DE10_v3_semantic.tif,data\interim\labels_v3\fused\DE10\DE10_v3_validity.tif,data\interim\labels_v3\fused\DE10\DE10_v3_provenance.tif,data\interim\labels_v3\fused\DE10\DE10_v3_support_count.tif,data\interim\labels_v3\fused\DE10\DE10_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\images\DE10_r008_c002_image.tif,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\semantic_masks\DE10_r008_c002_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\validity_masks\DE10_r008_c002_validity.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\provenance_masks\DE10_r008_c002_provenance.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\support_masks\DE10_r008_c002_support.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\conflict_masks\DE10_r008_c002_conflict.tif,PASS,10e103e6dbcc0d71903ec3665f57cee0411ab05ef77f2ba8e336edcad5542441,4144885cf71dbeb97aa7ebec50acf5a96a5eb34910a57b116abb1bb8b10f4e2c,e6432fd26334427d2cf9f57f69914b4094e77b9817e9fd37c9a57d5f610f92e3,ef7154595b6691feea43b962f9a55b249bc5db31261ce7fb2ca0cb6948ebd0e6,2ec086b0221a05fe0029e13ab29ac5bddc8fde2dbbb2d229ed4ade616285ca9e,9b9aa1ad69ecf08bfc3f0d81796a7f835f73484a2c19be0ae2cf01b0d95846da,PASS,data\processed\dataset_v3\tiles\train\DE10_Dortmund\images\DE10_r008_c002_image.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\semantic_masks\DE10_r008_c002_semantic.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\validity_masks\DE10_r008_c002_validity.tif,31357,0,1.0
697,697,DE10_r008_c003,DE10,Dortmund,train,8,3,2048,768,256,256,256,256,65536,0,0.0,34529,0.5268707275390625,0.5268707275390625,31007,0.4731292724609375,8103,0.1236419677734375,9814,0.2842248544701555,0.149749755859375,5818,0.1684960468012395,0.088775634765625,18897,0.5472790987286049,0.2883453369140625,0,0.0,0.0,0,0.0,0.0,4087,0.1183642735092241,23705,0.6865243708187321,6737,0.1951113556720438,4087,0,8931,0,14562,212,6737,386186.8353732135,5700018.186498104,388746.8353732135,5702578.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\interim\labels_v3\fused\DE10\DE10_v3_semantic.tif,data\interim\labels_v3\fused\DE10\DE10_v3_validity.tif,data\interim\labels_v3\fused\DE10\DE10_v3_provenance.tif,data\interim\labels_v3\fused\DE10\DE10_v3_support_count.tif,data\interim\labels_v3\fused\DE10\DE10_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\images\DE10_r008_c003_image.tif,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\semantic_masks\DE10_r008_c003_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE10_Dortmund\validity_masks\DE10_r008_c003_validity.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\provenance_masks\DE10_r008_c003_provenance.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\support_masks\DE10_r008_c003_support.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\conflict_masks\DE10_r008_c003_conflict.tif,PASS,7d4ddd4a123d1bd2f04800864705e93cefab66c74c65761c34d09301ad30d7b0,beed610a70d3a983a70570eb69f3968bb628c02a421c6be168019f99429e6cde,591dba6c2d292a340957b689d164b18d43e1d2d2a9c0712154d8865e8fb7b869,1205eda44ef2159022348610b7d0e005379c98f3c5e4993ee7e6526147c836a9,615ade317f250946bd16415504fbe2d13e1e568ebfef4f2429ec0c4c4828ea2d,9b623fe18e117aab285e840b9b615453a093a2323a0fa3cab9a8a6132f93557f,PASS,data\processed\dataset_v3\tiles\train\DE10_Dortmund\images\DE10_r008_c003_image.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\semantic_masks\DE10_r008_c003_semantic.tif,data\processed\dataset_v3\tiles\train\DE10_Dortmund\validity_masks\DE10_r008_c003_validity.tif,34529,0,1.0
