sample_type,city_id,city_name,split,stratum,x,y,crs,pixel_row,pixel_col,highway,estimated_width_m,bare_tier,osm_bare,dw_bare,ua_bare,ua_code,vv,vh,review_decision,review_notes
road,DE06,Nuremberg,train,manual_review_candidate|subpixel_lt_10m|tertiary_link,644978.7603882097,5481414.379715122,EPSG:32632,1337,946,tertiary_link,3.2,,,,,,1.0987024307250977,0.15954217314720154,,
road,DE06,Nuremberg,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk,645800.3217765228,5493447.471497974,EPSG:32632,134,1028,trunk,19.200000000000003,,,,,,0.3683411180973053,0.08123172074556351,,
road,DE06,Nuremberg,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk,645795.1472162647,5493448.634354226,EPSG:32632,133,1028,trunk,19.200000000000003,,,,,,0.2871607542037964,0.045190028846263885,,
road,DE06,Nuremberg,train,retain_major_candidate|subpixel_lt_10m|trunk,651279.8267702871,5465566.248260724,EPSG:32632,2922,1576,trunk,6.4,,,,,,0.13213619589805603,0.017487525939941406,,
road,DE06,Nuremberg,train,retain_major_candidate|subpixel_lt_10m|trunk,644869.092944276,5479119.579660749,EPSG:32632,1566,935,trunk,6.4,,,,,,0.06717315316200256,0.02214876189827919,,
road,DE06,Nuremberg,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk_link,648798.1327628174,5474800.600865174,EPSG:32632,1998,1328,trunk_link,12.8,,,,,,0.1262376606464386,0.010379422456026077,,
road,DE06,Nuremberg,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk_link,648787.0220015425,5474794.758730289,EPSG:32632,1999,1327,trunk_link,12.8,,,,,,0.18101690709590912,0.01616963930428028,,
road,DE06,Nuremberg,train,retain_major_candidate|subpixel_lt_10m|trunk_link,643160.9404966111,5480044.780060755,EPSG:32632,1474,765,trunk_link,3.2,,,,,,0.14173321425914764,0.010681147687137127,,
road,DE06,Nuremberg,train,retain_major_candidate|subpixel_lt_10m|trunk_link,649595.7868515394,5475587.915687203,EPSG:32632,1920,1408,trunk_link,3.2,,,,,,0.04998220130801201,0.00981143582612276,,
road,DE06,Nuremberg,train,manual_review_candidate|one_to_two_pixels_10_20m|unclassified,653657.9577538323,5474337.008989641,EPSG:32632,2045,1814,unclassified,15.0,,,,,,0.09181959927082062,0.01872611790895462,,
road,DE06,Nuremberg,train,manual_review_candidate|one_to_two_pixels_10_20m|unclassified,650552.0674143163,5479250.141129798,EPSG:32632,1553,1504,unclassified,12.8,,,,,,0.4423128664493561,0.022373894229531288,,
road,DE06,Nuremberg,train,manual_review_candidate|subpixel_lt_10m|unclassified,641496.369161156,5487861.622066639,EPSG:32632,692,598,unclassified,4.0,,,,,,0.0658947005867958,0.022245636209845543,,
road,DE06,Nuremberg,train,manual_review_candidate|subpixel_lt_10m|unclassified,648620.4163912236,5468748.928070841,EPSG:32632,2603,1310,unclassified,6.4,,,,,,0.1870514452457428,0.05469353124499321,,
bare_land,DE06,Nuremberg,train,current_v3,647865.4733126876,5468483.6269730525,EPSG:32632,2630,1235,,,current_v3,1,0,1,13100,0.0491899810731411,0.006028950680047274,,
bare_land,DE06,Nuremberg,train,current_v3,647725.4733126876,5468573.6269730525,EPSG:32632,2621,1221,,,current_v3,1,0,1,13100,0.05229583755135536,0.005785517394542694,,
bare_land,DE06,Nuremberg,train,tier2_osm_dw_new,652105.4733126876,5476553.6269730525,EPSG:32632,1823,1659,,,tier2_osm_dw_new,1,1,0,13400,0.03900662064552307,0.005487572867423296,,
bare_land,DE06,Nuremberg,train,tier2_osm_dw_new,652115.4733126876,5476673.6269730525,EPSG:32632,1811,1660,,,tier2_osm_dw_new,1,1,0,12100,0.06801039725542068,0.013043801300227642,,
bare_land,DE06,Nuremberg,train,single_source_osm,654995.4733126876,5475003.6269730525,EPSG:32632,1978,1948,,,single_source_osm,1,0,0,12100,0.09336667507886887,0.02357928454875946,,
bare_land,DE06,Nuremberg,train,single_source_osm,644825.4733126876,5477933.6269730525,EPSG:32632,1685,931,,,single_source_osm,1,0,0,12100,0.12954027950763702,0.028638288378715515,,
bare_land,DE06,Nuremberg,train,single_source_ua,659305.4733126876,5474753.6269730525,EPSG:32632,2003,2379,,,single_source_ua,0,0,1,13300,0.32514455914497375,0.04906338080763817,,
bare_land,DE06,Nuremberg,train,single_source_ua,659415.4733126876,5474413.6269730525,EPSG:32632,2037,2390,,,single_source_ua,0,0,1,13300,0.058447521179914474,0.011966538615524769,,
road,DE07,Frankfurt,train,likely_ignore_candidate|one_to_two_pixels_10_20m|living_street,491394.1401818808,5564342.827112831,EPSG:32632,166,2912,living_street,13.8,,,,,,0.1176246926188469,0.030770113691687584,,
road,DE07,Frankfurt,train,likely_ignore_candidate|one_to_two_pixels_10_20m|living_street,487623.71263097174,5560193.215337893,EPSG:32632,581,2535,living_street,14.0,,,,,,0.1363854557275772,0.062421344220638275,,
road,DE07,Frankfurt,train,likely_ignore_candidate|subpixel_lt_10m|living_street,479510.3522927997,5554000.617486646,EPSG:32632,1200,1724,living_street,6.0,,,,,,0.11521794646978378,0.02170427329838276,,
road,DE07,Frankfurt,train,likely_ignore_candidate|subpixel_lt_10m|living_street,464867.9249876812,5558758.360029062,EPSG:32632,725,259,living_street,6.0,,,,,,0.2671274244785309,0.05488043278455734,,
road,DE07,Frankfurt,train,retain_major_candidate|one_to_two_pixels_10_20m|motorway,472685.8799427451,5547784.507087334,EPSG:32632,1822,1041,motorway,18.5,,,,,,0.1585504561662674,0.014262020587921143,,
road,DE07,Frankfurt,train,retain_major_candidate|one_to_two_pixels_10_20m|motorway,474507.7205442076,5560895.8612106135,EPSG:32632,511,1223,motorway,12.8,,,,,,0.03632426634430885,0.004911954049021006,,
road,DE07,Frankfurt,train,retain_major_candidate|subpixel_lt_10m|motorway,475113.9762664365,5557762.020142853,EPSG:32632,824,1284,motorway,6.4,,,,,,0.2040339708328247,0.07390902936458588,,
road,DE07,Frankfurt,train,retain_major_candidate|subpixel_lt_10m|motorway,469559.44955312484,5553103.061926506,EPSG:32632,1290,728,motorway,6.4,,,,,,0.060681357979774475,0.022236328572034836,,
road,DE07,Frankfurt,train,retain_major_candidate|two_plus_pixels_ge_20m|motorway,470828.77850573196,5541082.789676942,EPSG:32632,2492,855,motorway,22.0,,,,,,0.025091147050261497,0.005354189779609442,,
road,DE07,Frankfurt,train,retain_major_candidate|two_plus_pixels_ge_20m|motorway,470826.895062433,5541134.19649547,EPSG:32632,2487,855,motorway,22.0,,,,,,0.03561773523688316,0.005799960810691118,,
road,DE07,Frankfurt,train,retain_major_candidate|one_to_two_pixels_10_20m|motorway_link,472685.66066850617,5551397.88719544,EPSG:32632,1461,1041,motorway_link,10.0,,,,,,0.14007535576820374,0.028222333639860153,,
road,DE07,Frankfurt,train,retain_major_candidate|one_to_two_pixels_10_20m|motorway_link,470603.36599334783,5541747.241209937,EPSG:32632,2426,833,motorway_link,10.0,,,,,,0.04170845076441765,0.007104995660483837,,
road,DE07,Frankfurt,train,retain_major_candidate|subpixel_lt_10m|motorway_link,471780.37194543576,5544615.963653246,EPSG:32632,2139,951,motorway_link,3.2,,,,,,0.03637484461069107,0.012159248813986778,,
road,DE07,Frankfurt,train,retain_major_candidate|subpixel_lt_10m|motorway_link,479957.33275339764,5544217.452699183,EPSG:32632,2179,1768,motorway_link,3.2,,,,,,0.06573177129030228,0.009322166442871094,,
road,DE07,Frankfurt,train,likely_ignore_candidate|subpixel_lt_10m|pedestrian,477645.57384145854,5550934.847471649,EPSG:32632,1507,1537,pedestrian,5.0,,,,,,0.4055311977863312,0.10133445262908936,,
road,DE07,Frankfurt,train,likely_ignore_candidate|subpixel_lt_10m|pedestrian,476114.6621135651,5544587.247043708,EPSG:32632,2142,1384,pedestrian,5.0,,,,,,0.12206410616636276,0.01169454026967287,,
road,DE07,Frankfurt,train,likely_ignore_candidate|two_plus_pixels_ge_20m|pedestrian,483042.49453446665,5550439.413556053,EPSG:32632,1557,2077,pedestrian,20.0,,,,,,0.4464595317840576,0.04152236878871918,,
road,DE07,Frankfurt,train,likely_ignore_candidate|two_plus_pixels_ge_20m|pedestrian,483041.66937449307,5550425.022946209,EPSG:32632,1558,2077,pedestrian,20.0,,,,,,0.5065589547157288,0.04276349022984505,,
road,DE07,Frankfurt,train,retain_major_candidate|one_to_two_pixels_10_20m|primary,476384.10592643777,5549601.218990535,EPSG:32632,1640,1411,primary,12.8,,,,,,0.187335804104805,0.04066777974367142,,
road,DE07,Frankfurt,train,retain_major_candidate|one_to_two_pixels_10_20m|primary,476470.5710387985,5551933.522146404,EPSG:32632,1407,1420,primary,12.8,,,,,,0.2161780744791031,0.04479382559657097,,
road,DE07,Frankfurt,train,retain_major_candidate|subpixel_lt_10m|primary,476038.8778962702,5551049.007419566,EPSG:32632,1496,1376,primary,6.4,,,,,,0.9696325659751892,0.4837932586669922,,
road,DE07,Frankfurt,train,retain_major_candidate|subpixel_lt_10m|primary,477368.12913090637,5554597.671818799,EPSG:32632,1141,1509,primary,6.4,,,,,,0.382979154586792,0.07094935327768326,,
road,DE07,Frankfurt,train,retain_major_candidate|one_to_two_pixels_10_20m|primary_link,483493.8205058141,5548669.158621123,EPSG:32632,1734,2122,primary_link,16.0,,,,,,0.35775911808013916,0.07133332639932632,,
road,DE07,Frankfurt,train,retain_major_candidate|one_to_two_pixels_10_20m|primary_link,483494.1486531555,5548663.075667081,EPSG:32632,1734,2122,primary_link,16.0,,,,,,0.35775911808013916,0.07133332639932632,,
road,DE07,Frankfurt,train,retain_major_candidate|subpixel_lt_10m|primary_link,478779.0228844889,5552188.19562429,EPSG:32632,1382,1650,primary_link,3.2,,,,,,0.1463630050420761,0.08309243619441986,,
road,DE07,Frankfurt,train,retain_major_candidate|subpixel_lt_10m|primary_link,474869.2110892796,5538600.197637364,EPSG:32632,2740,1259,primary_link,6.4,,,,,,0.1835261434316635,0.015053242444992065,,
road,DE07,Frankfurt,train,manual_review_candidate|one_to_two_pixels_10_20m|residential,472515.9569980189,5563183.985135566,EPSG:32632,282,1024,residential,12.8,,,,,,0.9183703064918518,0.09181494265794754,,
road,DE07,Frankfurt,train,manual_review_candidate|one_to_two_pixels_10_20m|residential,476330.5192209842,5550649.579295248,EPSG:32632,1535,1406,residential,12.8,,,,,,0.6090066432952881,0.15478195250034332,,
road,DE07,Frankfurt,train,manual_review_candidate|subpixel_lt_10m|residential,469152.8156342228,5557559.370707277,EPSG:32632,845,688,residential,8.0,,,,,,0.16095656156539917,0.07611313462257385,,
road,DE07,Frankfurt,train,manual_review_candidate|subpixel_lt_10m|residential,466559.0511006403,5550834.488950035,EPSG:32632,1517,428,residential,5.0,,,,,,0.40461158752441406,0.12227439880371094,,
road,DE07,Frankfurt,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary,489669.29144701984,5549449.819366809,EPSG:32632,1655,2739,secondary,12.0,,,,,,0.41162142157554626,0.13123978674411774,,
road,DE07,Frankfurt,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary,464022.4299956821,5544474.45860391,EPSG:32632,2153,175,secondary,12.0,,,,,,0.24606004357337952,0.039579059928655624,,
road,DE07,Frankfurt,train,retain_major_candidate|subpixel_lt_10m|secondary,472506.4075283125,5555148.654534297,EPSG:32632,1086,1023,secondary,8.0,,,,,,0.28018027544021606,0.08414861559867859,,
road,DE07,Frankfurt,train,retain_major_candidate|subpixel_lt_10m|secondary,464997.46148744953,5559533.311681431,EPSG:32632,647,272,secondary,6.4,,,,,,0.09559320658445358,0.02948496863245964,,
road,DE07,Frankfurt,train,retain_major_candidate|two_plus_pixels_ge_20m|secondary,468856.49428461737,5553347.228527639,EPSG:32632,1266,658,secondary,25.6,,,,,,0.2655985951423645,0.02961946651339531,,
road,DE07,Frankfurt,train,retain_major_candidate|two_plus_pixels_ge_20m|secondary,468863.0663512838,5553297.026658893,EPSG:32632,1271,659,secondary,22.400000000000002,,,,,,0.15501627326011658,0.021161502227187157,,
road,DE07,Frankfurt,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary_link,477007.1058993203,5538132.091064427,EPSG:32632,2787,1473,secondary_link,12.8,,,,,,0.05707421153783798,0.012712101452052593,,
road,DE07,Frankfurt,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary_link,477000.8669982995,5538134.70290499,EPSG:32632,2787,1473,secondary_link,12.8,,,,,,0.05707421153783798,0.012712101452052593,,
road,DE07,Frankfurt,train,retain_major_candidate|subpixel_lt_10m|secondary_link,479277.7113772039,5552629.466344648,EPSG:32632,1338,1700,secondary_link,7.0,,,,,,0.9058962464332581,0.05561399087309837,,
road,DE07,Frankfurt,train,retain_major_candidate|subpixel_lt_10m|secondary_link,472750.47182460804,5553367.99904604,EPSG:32632,1264,1048,secondary_link,3.2,,,,,,0.12152588367462158,0.03050023689866066,,
road,DE07,Frankfurt,train,likely_ignore_candidate|one_to_two_pixels_10_20m|service,469591.19768808165,5543793.788426116,EPSG:32632,2221,732,service,10.0,,,,,,0.021242743358016014,0.004186619538813829,,
road,DE07,Frankfurt,train,likely_ignore_candidate|one_to_two_pixels_10_20m|service,469809.2257377124,5543775.859088445,EPSG:32632,2223,753,service,10.0,,,,,,0.08029166609048843,0.006815856788307428,,
road,DE07,Frankfurt,train,likely_ignore_candidate|subpixel_lt_10m|service,491031.428018511,5538074.09866971,EPSG:32632,2793,2876,service,5.0,,,,,,0.11073023080825806,0.014883543364703655,,
road,DE07,Frankfurt,train,likely_ignore_candidate|subpixel_lt_10m|service,489439.1951617735,5546785.032393159,EPSG:32632,1922,2716,service,5.0,,,,,,0.1536063253879547,0.04862283542752266,,
road,DE07,Frankfurt,train,likely_ignore_candidate|two_plus_pixels_ge_20m|service,466776.6267908776,5541503.568868124,EPSG:32632,2450,450,service,20.0,,,,,,0.026417411863803864,0.0033807174768298864,,
road,DE07,Frankfurt,train,manual_review_candidate|one_to_two_pixels_10_20m|tertiary,482658.2857409766,5554580.648262762,EPSG:32632,1142,2038,tertiary,10.0,,,,,,0.16877995431423187,0.04689987376332283,,
road,DE07,Frankfurt,train,manual_review_candidate|one_to_two_pixels_10_20m|tertiary,471776.16808946826,5549840.90344275,EPSG:32632,1616,950,tertiary,10.0,,,,,,0.3540155291557312,0.0411316379904747,,
road,DE07,Frankfurt,train,manual_review_candidate|subpixel_lt_10m|tertiary,468876.9741377338,5563861.602585366,EPSG:32632,214,660,tertiary,6.4,,,,,,0.8387371897697449,0.024132797494530678,,
road,DE07,Frankfurt,train,manual_review_candidate|subpixel_lt_10m|tertiary,477663.0709430907,5545133.831911733,EPSG:32632,2087,1539,tertiary,3.2,,,,,,0.2629518508911133,0.02756248600780964,,
road,DE07,Frankfurt,train,manual_review_candidate|subpixel_lt_10m|tertiary_link,477770.1326564266,5556279.70669074,EPSG:32632,972,1550,tertiary_link,3.2,,,,,,0.12954866886138916,0.03567418456077576,,
road,DE07,Frankfurt,train,manual_review_candidate|subpixel_lt_10m|tertiary_link,487827.41231342277,5554299.388456965,EPSG:32632,1171,2555,tertiary_link,3.2,,,,,,0.10475828498601913,0.015533164143562317,,
road,DE07,Frankfurt,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk,466301.6984363386,5547281.392030552,EPSG:32632,1872,403,trunk,12.8,,,,,,0.05857260152697563,0.013618034310638905,,
road,DE07,Frankfurt,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk,466427.29387883976,5547290.792335081,EPSG:32632,1871,415,trunk,12.8,,,,,,0.034044768661260605,0.007623485289514065,,
road,DE07,Frankfurt,train,retain_major_candidate|subpixel_lt_10m|trunk,480536.58414267725,5546496.676681864,EPSG:32632,1951,1826,trunk,6.4,,,,,,0.0903564840555191,0.021637126803398132,,
road,DE07,Frankfurt,train,retain_major_candidate|subpixel_lt_10m|trunk,470234.0474731988,5549802.91999894,EPSG:32632,1620,796,trunk,6.4,,,,,,0.21540571749210358,0.020200984552502632,,
road,DE07,Frankfurt,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk_link,474615.55834246636,5544130.207958412,EPSG:32632,2187,1234,trunk_link,12.8,,,,,,0.21410901844501495,0.04157436639070511,,
road,DE07,Frankfurt,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk_link,474677.2373023373,5544138.377121322,EPSG:32632,2187,1240,trunk_link,12.8,,,,,,0.06957132369279861,0.022308262065052986,,
road,DE07,Frankfurt,train,retain_major_candidate|subpixel_lt_10m|trunk_link,470067.3848251592,5554183.558195606,EPSG:32632,1182,779,trunk_link,6.4,,,,,,0.12939457595348358,0.02027692273259163,,
road,DE07,Frankfurt,train,retain_major_candidate|subpixel_lt_10m|trunk_link,467925.0246812205,5544422.142729204,EPSG:32632,2158,565,trunk_link,3.2,,,,,,0.06842696666717529,0.007306075654923916,,
road,DE07,Frankfurt,train,manual_review_candidate|one_to_two_pixels_10_20m|unclassified,474648.51707425294,5551298.976189818,EPSG:32632,1471,1237,unclassified,12.8,,,,,,0.21482478082180023,0.01837761327624321,,
road,DE07,Frankfurt,train,manual_review_candidate|one_to_two_pixels_10_20m|unclassified,473343.7310880809,5550936.739823739,EPSG:32632,1507,1107,unclassified,16.0,,,,,,0.07609742134809494,0.016116982325911522,,
road,DE07,Frankfurt,train,manual_review_candidate|subpixel_lt_10m|unclassified,485952.3448123315,5559854.790189015,EPSG:32632,615,2368,unclassified,3.2,,,,,,0.08759262412786484,0.024151097983121872,,
road,DE07,Frankfurt,train,manual_review_candidate|subpixel_lt_10m|unclassified,468931.6147259833,5564077.657429047,EPSG:32632,193,666,unclassified,6.0,,,,,,0.08409973978996277,0.016209591180086136,,
bare_land,DE07,Frankfurt,train,current_v3,475534.50839400734,5538634.574938818,EPSG:32632,2737,1326,,,current_v3,1,0,1,13300,0.07004085183143616,0.00723774079233408,,
bare_land,DE07,Frankfurt,train,current_v3,475834.50839400734,5538674.574938818,EPSG:32632,2733,1356,,,current_v3,1,0,1,13300,0.10946542024612427,0.01240763533860445,,
bare_land,DE07,Frankfurt,train,tier2_osm_dw_new,468944.50839400734,5542144.574938818,EPSG:32632,2386,667,,,tier2_osm_dw_new,1,1,0,12400,0.07459554076194763,0.013218874111771584,,
bare_land,DE07,Frankfurt,train,tier2_osm_dw_new,473144.50839400734,5540004.574938818,EPSG:32632,2600,1087,,,tier2_osm_dw_new,1,1,0,50000,0.09835304319858551,0.008238828741014004,,
bare_land,DE07,Frankfurt,train,single_source_osm,470404.50839400734,5560974.574938818,EPSG:32632,503,813,,,single_source_osm,1,0,0,11210,0.1446354240179062,0.10201340913772583,,
bare_land,DE07,Frankfurt,train,single_source_osm,473724.50839400734,5557954.574938818,EPSG:32632,805,1145,,,single_source_osm,1,0,0,12100,0.07538218051195145,0.016012612730264664,,
bare_land,DE07,Frankfurt,train,single_source_dw,468314.50839400734,5543514.574938818,EPSG:32632,2249,604,,,single_source_dw,0,1,0,12400,0.014821173623204231,0.0056041390635073185,,
bare_land,DE07,Frankfurt,train,single_source_dw,468344.50839400734,5543514.574938818,EPSG:32632,2249,607,,,single_source_dw,0,1,0,12400,0.019429225474596024,0.009008812718093395,,
bare_land,DE07,Frankfurt,train,single_source_ua,473734.50839400734,5540804.574938818,EPSG:32632,2520,1146,,,single_source_ua,0,0,1,13100,0.0582486093044281,0.023676734417676926,,
bare_land,DE07,Frankfurt,train,single_source_ua,462524.50839400734,5551754.574938818,EPSG:32632,1425,25,,,single_source_ua,0,0,1,13100,0.0700351819396019,0.01164046861231327,,
